userId;date;trafficSource;cost;value
user_322;2020-01-07;facebook / video;10.25;0
user_322;2020-01-08;facebook / video;10.25;0
user_3221;2020-01-03;facebook / video;10.25;0
user_3221;2020-01-06;facebook / video;10.25;0
user_3221;2020-01-08;facebook / video;10.25;0
user_3221;2020-01-14;google / cpc;8.25;0
user_3222;2020-01-07;telegram / posts;15.75;0
user_3222;2020-01-15;google / cpc;8.25;0
user_3222;2020-01-16;google / cpc;8.25;0
user_3223;2020-01-03;vk / display;14.75;0
user_3223;2020-01-04;yandex / cpc;8.5;0
user_3223;2020-01-07;google / cpc;8.25;0
user_3224;2020-01-05;telegram / posts;15.75;0
user_3225;2020-01-10;yandex / cpc;8.5;0
user_3228;2020-01-08;yandex / cpc;8.5;0
user_3229;2020-01-26;telegram / posts;15.75;0
user_323;2020-01-07;google / cpc;8.25;0
user_3230;2020-01-05;telegram / posts;15.75;0
user_3232;2020-01-03;yandex / cpc;8.5;0
user_3232;2020-01-04;telegram / posts;15.75;0
user_3235;2020-01-03;google / cpc;8.25;0
user_3236;2020-01-03;yandex / cpc;8.5;0
user_3236;2020-01-04;yandex / cpc;8.5;220
user_3236;2020-01-11;telegram / posts;15.75;0
user_3236;2020-01-28;facebook / video;10.25;0
user_3238;2020-01-05;facebook / video;10.25;0
user_3239;2020-01-03;facebook / video;10.25;0
user_3239;2020-01-06;yandex / cpc;8.5;0
user_3241;2020-01-03;google / cpc;8.25;0
user_3242;2020-01-03;google / cpc;8.25;0
user_3242;2020-01-05;yandex / cpc;8.5;0
user_3245;2020-01-07;google / cpc;8.25;0
user_3246;2020-01-03;google / cpc;8.25;0
user_3246;2020-01-09;yandex / cpc;8.5;0
user_3248;2020-01-11;facebook / video;10.25;0
user_325;2020-01-06;telegram / posts;15.75;0
user_3250;2020-01-03;telegram / posts;15.75;0
user_3251;2020-01-11;google / cpc;8.25;0
user_3252;2020-01-18;facebook / video;10.25;152.5
user_3254;2020-01-04;facebook / video;10.25;240
user_3254;2020-01-20;google / cpc;8.25;0
user_3256;2020-01-05;google / cpc;8.25;0
user_3258;2020-01-03;telegram / posts;15.75;135
user_3259;2020-01-14;facebook / video;10.25;0
user_3259;2020-01-14;google / cpc;8.25;0
user_326;2020-01-03;facebook / video;10.25;0
user_326;2020-01-04;telegram / posts;15.75;117.5
user_326;2020-01-04;telegram / posts;15.75;0
user_3262;2020-01-03;google / cpc;8.25;0
user_3263;2020-01-04;telegram / posts;15.75;0
user_3263;2020-01-15;yandex / cpc;8.5;0
user_3264;2020-01-16;facebook / video;10.25;0
user_3266;2020-01-04;yandex / cpc;8.5;0
user_3266;2020-01-21;facebook / video;10.25;0
user_3268;2020-01-22;telegram / posts;15.75;77.5
user_3268;2020-02-03;yandex / cpc;8.5;0
user_3272;2020-01-03;telegram / posts;15.75;0
user_3272;2020-01-05;yandex / cpc;8.5;0
user_3274;2020-01-09;facebook / video;10.25;0
user_3275;2020-01-03;facebook / video;10.25;77.5
user_3275;2020-01-03;google / cpc;8.25;0
user_3275;2020-01-04;facebook / video;10.25;0
user_3275;2020-01-06;facebook / video;10.25;0
user_3275;2020-01-09;yandex / cpc;8.5;0
user_3275;2020-01-12;facebook / video;10.25;0
user_3277;2020-01-11;facebook / video;10.25;0
user_3279;2020-01-16;facebook / video;10.25;0
user_3280;2020-01-06;google / cpc;8.25;0
user_3280;2020-01-09;telegram / posts;15.75;0
user_3280;2020-01-12;facebook / video;10.25;0
user_3285;2020-01-04;google / cpc;8.25;0
user_3286;2020-01-03;facebook / video;10.25;0
user_3286;2020-01-03;google / cpc;8.25;0
user_3287;2020-01-04;yandex / cpc;8.5;0
user_3288;2020-01-17;telegram / posts;15.75;0
user_3289;2020-01-24;facebook / video;10.25;0
user_329;2020-01-09;google / cpc;8.25;0
user_3290;2020-01-18;google / cpc;8.25;0
user_3291;2020-01-03;facebook / video;10.25;0
user_3291;2020-01-05;vk / display;14.75;0
user_3292;2020-01-10;yandex / cpc;8.5;0
user_3294;2020-01-07;facebook / video;10.25;0
user_3295;2020-01-08;facebook / video;10.25;0
user_3298;2020-01-04;telegram / posts;15.75;0
user_33;2020-01-06;telegram / posts;15.75;0
user_3301;2020-01-05;facebook / video;10.25;0
user_3303;2020-01-06;telegram / posts;15.75;0
user_3304;2020-01-05;telegram / posts;15.75;0
user_3304;2020-01-18;yandex / cpc;8.5;0
user_3305;2020-01-22;yandex / cpc;8.5;0
user_3305;2020-01-26;google / cpc;8.25;0
user_3307;2020-01-03;facebook / video;10.25;0
user_3308;2020-01-03;telegram / posts;15.75;0
user_3308;2020-01-03;telegram / posts;15.75;0
user_3309;2020-01-06;facebook / video;10.25;0
user_331;2020-01-03;yandex / cpc;8.5;0
user_3313;2020-01-03;facebook / video;10.25;0
user_3313;2020-01-21;yandex / cpc;8.5;0
user_3315;2020-01-04;google / cpc;8.25;0
user_3315;2020-02-04;facebook / video;10.25;0
user_3316;2020-01-03;google / cpc;8.25;0
user_3316;2020-01-07;facebook / video;10.25;0
user_3318;2020-01-04;google / cpc;8.25;137.5
user_3319;2020-01-12;google / cpc;8.25;0
user_3320;2020-01-03;telegram / posts;15.75;0
user_3322;2020-01-06;facebook / video;10.25;0
user_3324;2020-01-10;telegram / posts;15.75;0
user_3326;2020-01-09;telegram / posts;15.75;0
user_3327;2020-01-03;google / cpc;8.25;0
user_3327;2020-01-03;telegram / posts;15.75;0
user_3327;2020-01-22;yandex / cpc;8.5;0
user_3328;2020-01-07;telegram / posts;15.75;0
user_3328;2020-01-09;telegram / posts;15.75;0
user_3328;2020-01-21;telegram / posts;15.75;0
user_3329;2020-01-04;facebook / video;10.25;0
user_3329;2020-01-12;facebook / video;10.25;147.5
user_333;2020-01-05;facebook / video;10.25;0
user_3330;2020-01-04;facebook / video;10.25;55
user_3330;2020-01-23;google / cpc;8.25;0
user_3331;2020-01-23;google / cpc;8.25;0
user_3332;2020-01-04;google / cpc;8.25;0
user_3334;2020-01-03;google / cpc;8.25;0
user_3334;2020-01-04;google / cpc;8.25;0
user_3334;2020-01-04;facebook / video;10.25;175
user_3335;2020-01-03;yandex / cpc;8.5;0
user_3335;2020-01-14;google / cpc;8.25;0
user_3336;2020-01-09;facebook / video;10.25;0
user_3336;2020-01-22;telegram / posts;15.75;0
user_3337;2020-01-06;telegram / posts;15.75;0
user_3338;2020-01-04;facebook / video;10.25;0
user_3338;2020-01-04;google / cpc;8.25;0
user_3338;2020-01-06;yandex / cpc;8.5;0
user_3338;2020-01-21;yandex / cpc;8.5;0
user_3339;2020-01-05;google / cpc;8.25;0
user_334;2020-01-03;yandex / cpc;8.5;0
user_334;2020-01-05;google / cpc;8.25;0
user_334;2020-01-07;yandex / cpc;8.5;0
user_3340;2020-01-03;vk / display;14.75;0
user_3340;2020-01-20;telegram / posts;15.75;0
user_3343;2020-01-18;telegram / posts;15.75;0
user_3344;2020-01-13;telegram / posts;15.75;0
user_3346;2020-01-08;facebook / video;10.25;0
user_3348;2020-01-04;telegram / posts;15.75;0
user_335;2020-01-03;google / cpc;8.25;57.5
user_335;2020-01-03;facebook / video;10.25;0
user_3353;2020-01-04;google / cpc;8.25;0
user_3353;2020-01-28;facebook / video;10.25;0
user_3354;2020-01-04;google / cpc;8.25;0
user_3355;2020-01-03;telegram / posts;15.75;0
user_3358;2020-01-06;yandex / cpc;8.5;0
user_3359;2020-01-03;telegram / posts;15.75;0
user_3359;2020-01-03;google / cpc;8.25;0
user_3359;2020-01-04;google / cpc;8.25;0
user_3359;2020-01-06;telegram / posts;15.75;0
user_3359;2020-01-23;telegram / posts;15.75;0
user_336;2020-01-04;telegram / posts;15.75;0
user_336;2020-01-16;telegram / posts;15.75;0
user_3361;2020-01-03;yandex / cpc;8.5;0
user_3361;2020-01-03;vk / display;14.75;0
user_3363;2020-01-07;facebook / video;10.25;0
user_3363;2020-01-22;yandex / cpc;8.5;0
user_3364;2020-01-03;telegram / posts;15.75;0
user_3364;2020-01-06;facebook / video;10.25;0
user_3364;2020-01-31;telegram / posts;15.75;0
user_3365;2020-01-09;facebook / video;10.25;0
user_3368;2020-01-03;facebook / video;10.25;0
user_3368;2020-01-06;vk / display;14.75;0
user_3369;2020-01-05;google / cpc;8.25;0
user_337;2020-01-03;google / cpc;8.25;0
user_3370;2020-01-06;facebook / video;10.25;0
user_3372;2020-01-07;google / cpc;8.25;0
user_3372;2020-01-07;facebook / video;10.25;0
user_3373;2020-01-05;facebook / video;10.25;0
user_3374;2020-01-04;google / cpc;8.25;0
user_3376;2020-01-05;telegram / posts;15.75;0
user_3376;2020-01-05;google / cpc;8.25;0
user_3377;2020-01-03;google / cpc;8.25;0
user_3377;2020-01-03;google / cpc;8.25;0
user_3377;2020-01-07;telegram / posts;15.75;0
user_3377;2020-01-10;telegram / posts;15.75;0
user_3377;2020-01-11;telegram / posts;15.75;0
user_3379;2020-01-21;google / cpc;8.25;0
user_338;2020-01-03;google / cpc;8.25;0
user_338;2020-01-10;telegram / posts;15.75;0
user_3383;2020-01-03;telegram / posts;15.75;0
user_3383;2020-01-09;facebook / video;10.25;0
user_3384;2020-01-19;telegram / posts;15.75;0
user_3385;2020-01-08;telegram / posts;15.75;207.5
user_3386;2020-01-05;yandex / cpc;8.5;0
user_3386;2020-01-06;google / cpc;8.25;0
user_3387;2020-01-03;yandex / cpc;8.5;0
user_3388;2020-01-03;google / cpc;8.25;0
user_3388;2020-01-03;google / cpc;8.25;137.5
user_339;2020-01-03;facebook / video;10.25;0
user_339;2020-01-11;telegram / posts;15.75;0
user_3390;2020-01-04;telegram / posts;15.75;0
user_3390;2020-01-07;yandex / cpc;8.5;0
user_3391;2020-01-04;yandex / cpc;8.5;0
user_3391;2020-01-06;yandex / cpc;8.5;0
user_3392;2020-01-03;google / cpc;8.25;0
user_3392;2020-01-08;telegram / posts;15.75;0
user_3393;2020-02-01;facebook / video;10.25;0
user_3394;2020-01-06;google / cpc;8.25;0
user_3394;2020-01-11;facebook / video;10.25;0
user_340;2020-01-12;telegram / posts;15.75;0
user_3400;2020-01-08;yandex / cpc;8.5;0
user_3402;2020-01-03;facebook / video;10.25;0
user_3402;2020-01-07;telegram / posts;15.75;0
user_3403;2020-01-05;facebook / video;10.25;0
user_3404;2020-01-05;yandex / cpc;8.5;0
user_3407;2020-01-04;facebook / video;10.25;0
user_3407;2020-01-11;google / cpc;8.25;0
user_3409;2020-01-04;facebook / video;10.25;0
user_3409;2020-01-05;facebook / video;10.25;0
user_341;2020-01-03;facebook / video;10.25;0
user_3410;2020-01-03;google / cpc;8.25;227.5
user_3410;2020-01-15;facebook / video;10.25;0
user_3412;2020-01-08;google / cpc;8.25;0
user_3413;2020-01-04;telegram / posts;15.75;0
user_3413;2020-01-05;yandex / cpc;8.5;0
user_3417;2020-01-03;yandex / cpc;8.5;0
user_3418;2020-01-03;telegram / posts;15.75;0
user_3419;2020-01-03;yandex / cpc;8.5;0
user_3419;2020-01-13;yandex / cpc;8.5;0
user_342;2020-01-07;vk / display;14.75;0
user_3425;2020-01-10;google / cpc;8.25;0
user_3427;2020-01-23;yandex / cpc;8.5;0
user_3428;2020-01-07;facebook / video;10.25;0
user_3429;2020-01-21;google / cpc;8.25;160
user_3430;2020-01-03;telegram / posts;15.75;0
user_3430;2020-01-11;yandex / cpc;8.5;0
user_3431;2020-01-03;google / cpc;8.25;227.5
user_3433;2020-01-03;yandex / cpc;8.5;0
user_3434;2020-01-03;facebook / video;10.25;0
user_3434;2020-01-11;facebook / video;10.25;0
user_3437;2020-01-05;facebook / video;10.25;0
user_3438;2020-01-08;telegram / posts;15.75;225
user_3438;2020-01-14;google / cpc;8.25;0
user_3438;2020-01-14;google / cpc;8.25;0
user_344;2020-01-03;facebook / video;10.25;0
user_3440;2020-01-03;google / cpc;8.25;0
user_3442;2020-01-11;telegram / posts;15.75;0
user_3444;2020-01-03;facebook / video;10.25;0
user_3445;2020-01-04;google / cpc;8.25;0
user_3447;2020-01-06;facebook / video;10.25;0
user_3448;2020-01-03;telegram / posts;15.75;0
user_3448;2020-01-06;telegram / posts;15.75;0
user_3448;2020-01-18;yandex / cpc;8.5;0
user_3451;2020-02-09;facebook / video;10.25;145
user_3452;2020-01-07;telegram / posts;15.75;0
user_3453;2020-01-04;facebook / video;10.25;0
user_3456;2020-01-03;google / cpc;8.25;0
user_3457;2020-01-07;facebook / video;10.25;0
user_3458;2020-01-05;facebook / video;10.25;0
user_3458;2020-01-07;telegram / posts;15.75;0
user_3459;2020-01-04;telegram / posts;15.75;0
user_346;2020-01-08;google / cpc;8.25;0
user_346;2020-01-09;facebook / video;10.25;212.5
user_3461;2020-01-03;telegram / posts;15.75;0
user_3462;2020-01-13;telegram / posts;15.75;0
user_3462;2020-01-15;google / cpc;8.25;0
user_3464;2020-01-03;facebook / video;10.25;0
user_3464;2020-01-06;google / cpc;8.25;0
user_3464;2020-01-10;facebook / video;10.25;0
user_3466;2020-01-07;google / cpc;8.25;0
user_3467;2020-01-03;google / cpc;8.25;0
user_3469;2020-01-06;yandex / cpc;8.5;0
user_3469;2020-01-17;facebook / video;10.25;0
user_3469;2020-01-20;telegram / posts;15.75;0
user_347;2020-01-03;facebook / video;10.25;0
user_347;2020-01-07;yandex / cpc;8.5;0
user_347;2020-01-09;google / cpc;8.25;0
user_347;2020-01-12;google / cpc;8.25;0
user_3471;2020-01-14;vk / display;14.75;0
user_3474;2020-01-06;google / cpc;8.25;0
user_3477;2020-01-03;telegram / posts;15.75;0
user_3483;2020-01-05;vk / display;14.75;0
user_3484;2020-01-04;google / cpc;8.25;0
user_3485;2020-01-09;google / cpc;8.25;0
user_3485;2020-01-14;telegram / posts;15.75;0
user_3486;2020-01-03;yandex / cpc;8.5;0
user_3487;2020-01-04;vk / display;14.75;0
user_3488;2020-01-04;google / cpc;8.25;245
user_3489;2020-01-06;google / cpc;8.25;152.5
user_349;2020-01-03;facebook / video;10.25;0
user_349;2020-01-03;telegram / posts;15.75;0
user_349;2020-01-06;telegram / posts;15.75;0
user_3490;2020-01-03;google / cpc;8.25;200
user_3490;2020-01-05;facebook / video;10.25;0
user_3491;2020-01-06;yandex / cpc;8.5;0
user_3493;2020-01-03;telegram / posts;15.75;0
user_3493;2020-01-23;google / cpc;8.25;0
user_3494;2020-01-05;yandex / cpc;8.5;0
user_3496;2020-01-13;telegram / posts;15.75;0
user_3497;2020-01-08;google / cpc;8.25;0
user_3497;2020-01-09;facebook / video;10.25;0
user_3498;2020-01-04;yandex / cpc;8.5;0
user_3498;2020-01-09;telegram / posts;15.75;0
user_3499;2020-01-07;yandex / cpc;8.5;0
user_350;2020-01-03;telegram / posts;15.75;0
user_3502;2020-01-04;facebook / video;10.25;0
user_3503;2020-01-29;google / cpc;8.25;0
user_3505;2020-01-07;google / cpc;8.25;0
user_3505;2020-01-15;google / cpc;8.25;0
user_3506;2020-01-08;google / cpc;8.25;0
user_3507;2020-01-05;facebook / video;10.25;0
user_3507;2020-01-12;telegram / posts;15.75;0
user_3507;2020-01-23;telegram / posts;15.75;0
user_3509;2020-01-20;yandex / cpc;8.5;0
user_351;2020-01-07;facebook / video;10.25;0
user_3510;2020-01-19;yandex / cpc;8.5;0
user_3512;2020-01-03;google / cpc;8.25;0
user_3512;2020-01-07;facebook / video;10.25;0
user_3514;2020-01-03;google / cpc;8.25;142.5
user_3516;2020-01-03;telegram / posts;15.75;0
user_3517;2020-01-03;telegram / posts;15.75;0
user_3517;2020-01-13;google / cpc;8.25;0
user_3519;2020-01-03;facebook / video;10.25;0
user_352;2020-01-03;telegram / posts;15.75;72.5
user_352;2020-01-06;yandex / cpc;8.5;0
user_3520;2020-01-05;google / cpc;8.25;0
user_3521;2020-01-06;yandex / cpc;8.5;0
user_3522;2020-01-03;yandex / cpc;8.5;0
user_3522;2020-01-08;telegram / posts;15.75;102.5
user_3522;2020-01-19;telegram / posts;15.75;0
user_3523;2020-01-03;google / cpc;8.25;0
user_3524;2020-01-03;google / cpc;8.25;0
user_3524;2020-01-19;google / cpc;8.25;0
user_3526;2020-01-19;yandex / cpc;8.5;0
user_3527;2020-01-03;facebook / video;10.25;0
user_3527;2020-01-06;yandex / cpc;8.5;0
user_3529;2020-01-04;google / cpc;8.25;0
user_353;2020-01-07;google / cpc;8.25;0
user_3530;2020-01-05;facebook / video;10.25;0
user_3531;2020-01-08;google / cpc;8.25;0
user_3531;2020-02-08;yandex / cpc;8.5;0
user_3532;2020-01-03;google / cpc;8.25;0
user_3533;2020-01-03;yandex / cpc;8.5;0
user_3533;2020-01-10;telegram / posts;15.75;0
user_3534;2020-01-19;facebook / video;10.25;0
user_3534;2020-01-23;google / cpc;8.25;182.5
user_3535;2020-01-17;vk / display;14.75;172.5
user_3535;2020-01-19;google / cpc;8.25;0
user_3536;2020-01-03;yandex / cpc;8.5;0
user_3536;2020-01-04;vk / display;14.75;0
user_3537;2020-01-05;google / cpc;8.25;0
user_3539;2020-01-07;telegram / posts;15.75;0
user_354;2020-01-30;vk / display;14.75;0
user_3540;2020-01-05;telegram / posts;15.75;0
user_3541;2020-01-14;facebook / video;10.25;0
user_3542;2020-01-03;yandex / cpc;8.5;205
user_3542;2020-01-04;facebook / video;10.25;0
user_3542;2020-01-10;facebook / video;10.25;247.5
user_3544;2020-01-03;google / cpc;8.25;0
user_3544;2020-01-13;yandex / cpc;8.5;0
user_3546;2020-01-04;facebook / video;10.25;0
user_3547;2020-01-13;telegram / posts;15.75;157.5
user_3548;2020-01-04;facebook / video;10.25;0
user_3548;2020-01-04;yandex / cpc;8.5;0
user_3548;2020-01-15;yandex / cpc;8.5;0
user_3549;2020-01-03;yandex / cpc;8.5;0
user_355;2020-01-04;facebook / video;10.25;0
user_3550;2020-01-03;yandex / cpc;8.5;0
user_3550;2020-01-04;google / cpc;8.25;0
user_3550;2020-01-12;google / cpc;8.25;0
user_3551;2020-01-03;facebook / video;10.25;0
user_3552;2020-01-09;facebook / video;10.25;0
user_3552;2020-01-12;telegram / posts;15.75;0
user_3553;2020-01-03;facebook / video;10.25;0
user_3554;2020-01-07;google / cpc;8.25;0
user_3556;2020-01-07;telegram / posts;15.75;0
user_3557;2020-01-03;google / cpc;8.25;0
user_3557;2020-01-08;telegram / posts;15.75;0
user_3558;2020-01-04;facebook / video;10.25;0
user_3558;2020-01-16;google / cpc;8.25;0
user_3559;2020-01-03;facebook / video;10.25;0
user_356;2020-01-05;facebook / video;10.25;0
user_3564;2020-01-03;google / cpc;8.25;0
user_3564;2020-01-15;facebook / video;10.25;0
user_3566;2020-01-12;vk / display;14.75;0
user_3568;2020-01-11;vk / display;14.75;0
user_3569;2020-01-03;yandex / cpc;8.5;0
user_3569;2020-01-03;facebook / video;10.25;65
user_3569;2020-01-12;facebook / video;10.25;0
user_357;2020-01-05;telegram / posts;15.75;0
user_357;2020-01-09;google / cpc;8.25;0
user_3570;2020-01-04;yandex / cpc;8.5;147.5
user_3570;2020-01-06;google / cpc;8.25;0
user_3570;2020-02-03;google / cpc;8.25;0
user_3572;2020-01-03;google / cpc;8.25;0
user_3574;2020-01-03;yandex / cpc;8.5;0
user_3578;2020-01-07;facebook / video;10.25;0
user_3578;2020-01-11;facebook / video;10.25;0
user_3579;2020-01-27;google / cpc;8.25;0
user_358;2020-01-07;yandex / cpc;8.5;0
user_358;2020-01-08;google / cpc;8.25;0
user_358;2020-01-08;telegram / posts;15.75;0
user_3581;2020-01-04;yandex / cpc;8.5;0
user_3582;2020-01-03;yandex / cpc;8.5;0
user_3583;2020-01-04;facebook / video;10.25;0
user_3584;2020-01-07;telegram / posts;15.75;0
user_3586;2020-01-06;facebook / video;10.25;0
user_3586;2020-01-07;telegram / posts;15.75;0
user_3589;2020-01-05;facebook / video;10.25;0
user_3592;2020-01-07;yandex / cpc;8.5;0
user_3592;2020-01-16;telegram / posts;15.75;0
user_3593;2020-01-06;google / cpc;8.25;0
user_3593;2020-01-12;google / cpc;8.25;0
user_3595;2020-01-29;vk / display;14.75;0
user_3596;2020-01-03;yandex / cpc;8.5;0
user_3597;2020-01-03;yandex / cpc;8.5;0
user_3598;2020-01-09;telegram / posts;15.75;0
user_3598;2020-01-11;google / cpc;8.25;0
user_3598;2020-01-16;google / cpc;8.25;0
user_3599;2020-01-08;facebook / video;10.25;0
user_3599;2020-01-25;yandex / cpc;8.5;0
user_36;2020-01-03;google / cpc;8.25;0
user_3600;2020-01-03;yandex / cpc;8.5;0
user_3601;2020-01-09;facebook / video;10.25;0
user_3603;2020-01-03;vk / display;14.75;0
user_3603;2020-01-07;google / cpc;8.25;0
user_3604;2020-01-05;telegram / posts;15.75;0
user_3604;2020-01-11;yandex / cpc;8.5;0
user_3608;2020-01-04;facebook / video;10.25;0
user_3608;2020-01-04;facebook / video;10.25;0
user_3608;2020-01-05;google / cpc;8.25;0
user_3608;2020-01-18;yandex / cpc;8.5;0
user_3609;2020-01-05;facebook / video;10.25;0
user_3609;2020-01-11;google / cpc;8.25;0
user_3609;2020-01-13;telegram / posts;15.75;0
user_361;2020-01-03;google / cpc;8.25;0
user_361;2020-01-05;facebook / video;10.25;0
user_3611;2020-01-07;facebook / video;10.25;0
user_3611;2020-01-08;telegram / posts;15.75;0
user_3611;2020-01-23;telegram / posts;15.75;0
user_3612;2020-01-14;facebook / video;10.25;0
user_3613;2020-01-03;yandex / cpc;8.5;0
user_3613;2020-01-10;facebook / video;10.25;0
user_3613;2020-01-21;yandex / cpc;8.5;0
user_3614;2020-01-03;telegram / posts;15.75;0
user_3615;2020-01-14;telegram / posts;15.75;0
user_3617;2020-01-05;facebook / video;10.25;0
user_3619;2020-01-05;telegram / posts;15.75;0
user_3619;2020-01-06;google / cpc;8.25;0
user_362;2020-01-07;google / cpc;8.25;0
user_3620;2020-01-23;yandex / cpc;8.5;237.5
user_3621;2020-01-06;yandex / cpc;8.5;140
user_3621;2020-01-15;facebook / video;10.25;0
user_3622;2020-01-03;telegram / posts;15.75;0
user_3623;2020-01-05;facebook / video;10.25;0
user_3624;2020-01-18;google / cpc;8.25;0
user_3624;2020-01-25;telegram / posts;15.75;0
user_3626;2020-01-03;facebook / video;10.25;0
user_3627;2020-01-04;telegram / posts;15.75;0
user_3627;2020-01-10;facebook / video;10.25;0
user_3627;2020-01-18;google / cpc;8.25;0
user_3628;2020-01-15;facebook / video;10.25;0
user_3628;2020-01-25;google / cpc;8.25;0
user_3629;2020-01-04;telegram / posts;15.75;0
user_363;2020-01-05;telegram / posts;15.75;0
user_3631;2020-01-14;facebook / video;10.25;0
user_3632;2020-01-13;facebook / video;10.25;0
user_3633;2020-01-03;telegram / posts;15.75;0
user_3636;2020-01-03;vk / display;14.75;0
user_3637;2020-01-10;google / cpc;8.25;0
user_3638;2020-01-16;google / cpc;8.25;110
